channel,v1,chisq,v3,v4,v5,v6,v7,nmass,m1,m2,tb,mu,oh2,v14,v15,si,v17,sv,at,ma,q3,tr
13,42.5926020123,31.9658388911,0.801367919545,2804.827772775,1.0214613857836E-26,5.6957370908574E-07,3.9000000000000026,88.683152300000003,-110.156443496,304.918768453,25.6339053068,114.753906815,7.7273370761406029E-002,7.882E-10,7.178E-10,5.1246967752323E-46,14.58380211916,1.2746472136837179E-026,3.52495764E+03,6.9865229E+02,-2.72071203E+03,-2.87713681E+03
13,42.5909267733,31.2539188119,0.746888262216,747.38960703882,9.6379231595775E-27,6.1044322876486E-07,3.9000000000000026,88.669253200000000,-110.502800453,327.00131667,25.1994276788,114.561560532,7.9547293241516215E-002,6.288E-10,5.551E-10,4.1340830504179E-46,14.924801752879,1.2904103126459664E-026,3.2341863E+03,6.5421221E+02,-2.82587186E+03,-2.9677276E+03
13,42.5870356466,31.4338461612,0.760571674003,306.37634896821,1.1487622813143E-26,5.9825405083936E-07,3.9000000000000026,88.650094300000006,-111.608392158,427.272820225,17.4828834311,112.747410182,7.2848410207923583E-002,3.739E-10,3.052E-10,2.1532511623979E-46,14.808669019579,1.5103931957763252E-026,3.43186017E+03,5.10590875E+02,-2.80666404E+03,-3.15172147E+03
13,42.5822847004,31.1835004874,0.742456036198,564.98175597927,1.0892058080054E-26,6.1413726543715E-07,3.9000000000000026,88.657692299999994,-112.104260083,384.56105935,26.3631157664,113.186976189,7.4829574123302919E-002,5.761E-10,4.997E-10,3.5272952142224E-46,14.962000471539,1.4670307127988911E-026,3.3718794E+03,6.51931764E+02,-2.73581473E+03,-3.03621899E+03
13,42.5817550264,31.2054114439,0.743192028547,3021.3939957301,6.9216354007163E-27,6.1224046302306E-07,3.9000000000000026,88.666101100000006,-107.228620028,440.679867243,14.2940254796,117.588319247,0.11809572320633224,1.041E-09,9.797E-10,1.054250506048E-45,14.942610860291,9.3133875698972088E-027,3.48153295E+03,5.93320281E+02,-2.82106597E+03,-3.00559931E+03
13,42.5808926862,31.6241107086,0.774373251686,1746.6241763561,9.8009625893008E-27,5.889062977389E-07,3.9000000000000026,88.681804499999998,-109.017519507,327.37452388,15.7032997342,114.635041665,7.8853803677317202E-002,1.209E-09,1.153E-09,8.2386503242103E-46,14.714370243269,1.2656638859828561E-026,3.49869749E+03,6.37230257E+02,-2.76776801E+03,-2.89531232E+03
13,42.5794918456,31.0213399858,0.730312056807,3969.3491119029,1.0287818064289E-26,6.2496485100081E-07,3.9000000000000026,88.680407000000002,-110.409892512,383.841241191,17.5132708766,113.800367941,7.6978126212430775E-002,1.512E-09,1.445E-09,1.0070656590352E-45,15.064424722354,1.4086879667944438E-026,-1.68573686E+03,6.52861307E+02,1.98607652E+03,3.1071972E+03
13,42.5737417285,31.2364059727,0.746197407499,130977.14585238,1.0028665028012E-26,6.1177819117854E-07,3.9000000000000026,88.665451700000006,-109.753577723,365.564781961,15.338578239,113.903630966,7.7972970867446575E-002,9.139E-10,8.472E-10,6.0576338944611E-46,14.938199170056,1.3439694278253786E-026,3.53791547E+03,5.72874117E+02,-2.84984342E+03,-2.95125877E+03
13,42.571213982,31.2064449243,0.746021240084,58.67431013962,6.9023093276478E-27,5.9923356636576E-07,3.9000000000000026,88.521667500000007,-108.135931676,331.340453347,22.8917587239,117.801386149,0.11562591107929553,5.498E-11,2.517E-11,3.7050575767472E-47,14.83279945593,9.2521619449743820E-027,4.04943549E+03,5.30070684E+02,-3.09194454E+03,-3.73191133E+03
13,42.5674193166,31.8329022779,0.794516005533,36.869883171919,6.8828525087747E-27,5.5577209423821E-07,3.9000000000000026,88.453813299999993,-106.500342139,328.004234814,15.1014291143,118.283653901,0.12009176226009063,4.378E-12,2.29E-13,1.3958982283212E-48,14.531841902442,8.6629500989818225E-027,4.01587889E+03,4.20879265E+02,-3.07831609E+03,-3.69113663E+03
13,42.5666647968,31.7798872162,0.788700977653,281.07732389204,1.0802025569197E-26,5.7665982913695E-07,3.9000000000000026,88.617711099999994,-110.16982701,355.833520879,15.4194227814,113.570468472,7.5115484865119764E-002,2.924E-10,2.326E-10,1.7113549617217E-46,14.638697855684,1.3695970811829619E-026,3.96646372E+03,4.80464774E+02,-3.07907417E+03,-3.74672152E+03
13,42.5629182249,31.5122754423,0.766863298348,1439.0007436805,6.9194888281078E-27,5.9326292559112E-07,3.9000000000000026,88.645209100000002,-106.900120084,372.259687644,14.9138177747,117.943866686,0.11906505594949313,1.129E-09,1.073E-09,1.1593492070063E-45,14.760757867296,9.0231059994837930E-027,3.41776917E+03,6.24593916E+02,-2.96469124E+03,-2.98701173E+03
13,42.5609016618,31.9556476592,0.801702826124,407.5191680689,1.0540861352617E-26,5.674918840183E-07,3.9000000000000026,88.659242599999999,-108.43262748,344.972205011,12.066517684,114.147257166,7.5993199758017743E-002,1.484E-09,1.441E-09,9.8487227760376E-46,14.574407575408,1.3148090550682661E-026,3.43851499E+03,6.27288835E+02,-2.89553098E+03,-2.9412154E+03
13,42.5561038731,31.1345617371,0.740445151611,1361.4617585316,9.7562943842756E-27,6.1626909803519E-07,3.9000000000000026,88.627812000000006,-109.780977529,355.493483564,16.4539385818,114.085625411,7.9058137536505951E-002,6.249E-10,5.548E-10,4.0964906656391E-46,14.986188159529,1.3176255341869210E-026,3.43090277E+03,5.42945346E+02,-2.93329136E+03,-2.90674604E+03
13,42.5515161401,31.1316116171,0.740458730093,1709.4652131943,1.0694668824779E-26,6.1676990468618E-07,3.9000000000000026,88.628112799999997,-111.611870216,386.344615404,22.7615407369,113.230579564,7.5517354618749019E-002,7.381E-10,6.629E-10,4.6525475258421E-46,14.991017591944,1.4443301686018139E-026,3.5426275E+03,6.40204523E+02,-2.74941414E+03,-2.92057816E+03
13,42.5441467262,31.8113652603,0.792176235609,4352.2429742989,1.196836232983E-26,5.7671877657131E-07,3.9000000000000026,88.623674500000007,-111.380392867,397.93794886,17.4675912594,112.661328861,7.1381467127039133E-002,8.062E-10,7.327E-10,4.8363857326868E-46,14.638129451474,1.5108206724515823E-026,3.36661958E+03,5.75252729E+02,-2.71674178E+03,-3.05284534E+03
13,42.5425321357,31.0408915976,0.734720795828,403.76922565411,9.1753472024322E-27,6.2002456191691E-07,3.9000000000000026,88.595291900000007,-110.09103403,323.225820516,24.5181129298,114.765711706,8.1508260282423570E-002,4.662E-10,3.968E-10,3.0758807506675E-46,15.026494334324,1.2488209472949458E-026,3.52719233E+03,6.23805443E+02,-2.73758787E+03,-2.93846283E+03
13,42.5403151922,31.3322452626,0.755316138188,6580.7183174219,6.9243000733961E-27,6.0323475406522E-07,3.9000000000000026,88.600750599999998,-106.953146332,322.3357071,14.9190789114,117.698789548,0.11186550565169832,6.531E-10,5.915E-10,6.1277328410838E-46,14.862676120645,9.1674197376577236E-027,3.99268824E+03,5.52077941E+02,-3.03409491E+03,-3.7663646E+03
13,42.5166958312,31.6441843265,0.78046032216,102643.20958572,6.9208598075654E-27,5.835446068546E-07,3.9000000000000026,88.571825200000006,-107.139394391,449.956885128,15.2773345339,117.944289842,0.12339073262245479,8.857E-10,8.197E-10,9.2814010583937E-46,14.689465420179,8.8676638786853966E-027,3.46028465E+03,5.83122536E+02,-2.96333001E+03,-2.83730409E+03
13,42.514389406,31.1215003118,0.74229185254,260.91348804987,1.1494151127438E-26,6.1331828642222E-07,3.9000000000000026,88.555965599999993,-112.215053218,439.263260407,22.3277853623,112.726741026,7.2813750733586827E-002,5.56E-10,4.706E-10,3.2666940500948E-46,14.965894257727,1.5484679089642929E-026,-1.5392449E+03,5.70015922E+02,1.85256698E+03,3.19379355E+03
13,42.5058443843,31.1985006046,0.746484395677,248.6938393421,6.9059488280247E-27,6.0721536740273E-07,3.9000000000000026,88.576967900000000,-106.24651625,379.812892124,12.0948913431,117.504630582,0.11465660230106448,1.468E-09,1.429E-09,1.4720590817499E-45,14.90410501928,9.2512969701952443E-027,3.51780805E+03,6.52646345E+02,-2.93980809E+03,-2.99158862E+03
13,42.5026270576,31.8444254582,0.797568422977,119466.96115907,1.3627350103158E-26,5.7349546219801E-07,3.9000000000000026,88.578818299999995,-113.605186201,500.521951251,20.7588939855,111.376502205,6.6891841177620717E-002,1.088E-09,1.012E-09,6.1988317004251E-46,14.624832268024,1.7086120401171560E-026,3.42601688E+03,6.54228277E+02,-2.78176198E+03,-2.94382505E+03
13,42.5004365065,31.6611968565,0.783158998827,2736.453870529,1.1344054654786E-26,5.8335165467504E-07,3.9000000000000026,88.563438700000006,-109.99752716,389.208942089,14.7846052359,113.248651369,7.3304904780000846E-002,9.429E-10,8.632E-10,5.8333063599724E-46,14.689584261778,1.4484995603417694E-026,-1.54770442E+03,5.27300412E+02,1.81684064E+03,3.06667462E+03
13,42.4971843377,31.129202837,0.742891049969,10466.094678779,1.2144631844006E-26,6.1547893718716E-07,3.9000000000000026,88.586984599999994,-112.180338096,474.141633146,33.1072355099,112.572590726,7.0846755415061580E-002,1.51E-09,1.491E-09,9.434594044321E-46,14.983282878675,1.6347796685008824E-026,2.63600736E+03,1.17188969E+03,-9.00736488E+02,-1.71729773E+03
13,42.4961404541,31.5718991431,0.776149841886,12212.604996483,9.0198344761937E-27,5.8839573038978E-07,3.9000000000000026,88.564772500000004,-108.429730312,304.143065853,16.5672888947,115.318595043,8.2191466083859799E-002,9.818E-10,9.203E-10,6.904011486318E-46,14.722481085393,1.1621254027799641E-026,3.49010687E+03,6.15451741E+02,-2.8633157E+03,-3.00253679E+03
13,42.493149076,31.2388142324,0.751740750605,810.676285213,1.2320441456378E-26,6.0774267992176E-07,3.9000000000000026,88.549173800000005,-113.945797248,487.436899621,29.5664743755,111.871957348,7.0348269614404546E-002,6.703E-10,5.889E-10,3.8866000241441E-46,14.912444222383,1.6389215891864482E-026,3.56342453E+03,6.99805947E+02,-2.6920019E+03,-2.99504995E+03
13,42.4919445755,31.0278807932,0.736430776378,3187.5434141532,6.9227279981668E-27,6.1886038622409E-07,3.9000000000000026,88.533434799999995,-106.195360055,340.113154571,12.1411874914,117.214175447,0.10858020482624393,5.831E-10,5.216E-10,5.2725895614748E-46,15.022456103978,9.4003784472655313E-027,3.36865556E+03,4.91215829E+02,-3.00289144E+03,-2.93233594E+03
13,42.4877161844,31.9175188912,0.804105608572,1611.7504187179,6.914922080672E-27,5.6578072188901E-07,3.9000000000000026,88.541272300000003,-106.013191664,439.209376341,12.0257686237,117.972373048,0.12502660183977660,9.697E-10,9.123E-10,1.0394803115489E-45,14.581885133058,8.5995197732199220E-027,3.53405844E+03,5.54455655E+02,-2.81915706E+03,-2.98608582E+03
13,42.4822420352,31.0900158088,0.741419851324,17474.452710755,6.9223650028969E-27,6.1487048711907E-07,3.9000000000000026,88.524817200000001,-108.573983699,523.370776581,20.3465823427,117.48852399,0.11941933417207645,9.499E-10,8.762E-10,9.6152952580755E-46,14.98463686429,9.3366329354888331E-027,3.39298575E+03,6.55978748E+02,-2.96073644E+03,-2.97140662E+03
13,42.4819642953,31.3122241014,0.757932398745,141.11495928063,1.0581998170158E-26,5.9844190768858E-07,3.9000000000000026,88.489925099999994,-111.449108924,353.582261761,27.4900852915,113.416861552,7.5842082841711650E-002,2.111E-10,1.531E-10,1.1851864602569E-46,14.82871231451,1.3961664902674831E-026,3.45229106E+03,5.99827584E+02,-2.73423362E+03,-2.90399249E+03
13,42.4755383292,31.9000408655,0.802615475672,303.67061007728,6.9048920890808E-27,5.6508655881596E-07,3.9000000000000026,88.534306599999994,-105.994849703,390.358899875,12.5246137665,118.176954447,0.12434266599952662,1.393E-09,1.349E-09,1.5102876338782E-45,14.578568166633,8.6029889758849081E-027,3.34529943E+03,6.41625505E+02,-3.01402222E+03,-2.95165867E+03
13,42.4685852487,31.6315157444,0.782956150001,2721.6855753749,1.1402010389278E-26,5.840355712533E-07,3.9000000000000026,88.525726599999999,-111.370691994,363.635141681,24.8446310624,113.281137932,7.3119552845042166E-002,1.085E-09,1.002E-09,6.729296638154E-46,14.699940013034,1.4562770072453426E-026,-1.74966166E+03,6.84570707E+02,1.80684253E+03,3.04960383E+03
13,42.4678657084,31.5875865393,0.778426257422,377.62022728055,6.909091798181E-27,5.83631036037E-07,3.9000000000000026,88.526980399999999,-105.717524137,319.043477818,12.480282169,117.962747147,0.11309653829486009,1.265E-09,1.221E-09,1.2450597962585E-45,14.697176871777,8.8757178118099558E-027,3.52868464E+03,6.29450721E+02,-2.8640015E+03,-2.93976549E+03
13,42.4652739128,31.0969463928,0.742236157991,868.64251960589,6.9149967272184E-27,6.1337912293931E-07,3.9000000000000026,88.520519399999998,-106.833389852,388.642668945,13.822381218,117.265700292,0.11511309277328893,1.189E-09,1.135E-09,1.1834582378745E-45,14.970623085821,9.3164374340574950E-027,3.4620686E+03,6.16175052E+02,-2.89689794E+03,-2.88275189E+03
13,42.4642688002,31.2866579598,0.7571499537,216.93259585886,1.089519954635E-26,6.0085698507076E-07,3.9000000000000026,88.481389399999998,-111.349032223,393.628000215,20.820312735,112.994581998,7.4764270889871046E-002,3.172E-10,2.509E-10,1.8419656518272E-46,14.853212481571,1.4389751320868216E-026,3.31141491E+03,5.42988164E+02,-2.64393238E+03,-2.92208056E+03
13,42.4604568584,31.0412941942,0.738739287953,4135.391932942,6.9181779984957E-27,6.1698758557333E-07,3.9000000000000026,88.507996599999998,-106.690135966,387.365662514,13.0021081202,117.126266338,0.11293918793043793,9.341E-10,8.741E-10,9.0169881323154E-46,15.007219204559,9.3648437430010892E-027,3.48843773E+03,5.5871055E+02,-2.9277188E+03,-2.99263934E+03
13,42.4572845371,31.387594565,0.764228060443,2548.9165257452,6.9161892736853E-27,5.9608053794496E-07,3.9000000000000026,88.503456099999994,-106.685381407,415.750509468,13.4457142526,117.480529345,0.11916688592793274,1.009E-09,9.486E-10,1.0304911604544E-45,14.804176030689,9.0499022892147495E-027,3.42940516E+03,5.76888947E+02,-2.84774733E+03,-2.97030376E+03
13,42.4535781136,31.952575915,0.811211261105,103.39149455157,1.1228115069887E-26,5.5763192780624E-07,3.9000000000000026,88.434123200000002,-110.224761843,351.671244273,17.1056795093,113.276102061,7.3605899664480542E-002,1.178E-10,7.366E-11,5.9254525591682E-47,14.546674151029,1.3841172587511034E-026,3.39218363E+03,4.64454301E+02,-2.97031424E+03,-2.89916326E+03
13,42.4535355277,31.1778297037,0.748037087841,432.43475513332,8.3165757220843E-27,6.0838685025133E-07,3.9000000000000026,88.514795899999996,-106.726939529,317.377266721,11.2692082096,115.563826627,8.5509384203708835E-002,1.278E-09,1.234E-09,9.5123513069317E-46,14.922691448427,1.1117865487241797E-026,3.44987037E+03,5.92749419E+02,-2.86327915E+03,-3.0469844E+03
13,42.4438854078,31.4646446761,0.771336394123,28236.301341638,6.9193185217217E-27,5.9124518887627E-07,3.9000000000000026,88.481803900000003,-106.908824491,369.946059256,15.4975817045,117.677188452,0.11879387092168134,8.999E-10,8.367E-10,9.1032009719091E-46,14.759533013286,8.9705588566047974E-027,3.44558301E+03,5.9233011E+02,-2.9061946E+03,-2.93491647E+03
13,42.438055456,31.0399089259,0.740656207929,3913.5123663436,1.0707484818302E-26,6.1757922434003E-07,3.9000000000000026,88.483885500000000,-111.375704729,408.551312826,19.1198735593,112.815212867,7.5450529566139055E-002,8.26E-10,7.51E-10,5.2388588683498E-46,15.015817256938,1.4456754299327943E-026,3.34639566E+03,6.00836854E+02,-2.80118589E+03,-3.04201447E+03
13,42.4338244931,31.9957360543,0.815083890744,35342.291088175,1.3460632851709E-26,5.6159820167796E-07,3.9000000000000026,88.487574600000002,-112.88539181,454.315075978,19.6462441543,111.478695916,6.7293997354339954E-002,9.79E-10,9.045E-10,5.5895141082114E-46,14.563666366305,1.6514414043224366E-026,3.57124989E+03,6.28688025E+02,-2.80954881E+03,-2.88654209E+03
13,42.4319299931,31.1277525904,0.746629653399,1862.6994719021,6.9175084883431E-27,6.1084478219064E-07,3.9000000000000026,88.477101599999997,-106.660438206,307.444224806,15.2868287588,117.448852218,0.10697383380244135,1.074E-09,1.018E-09,9.8933196915108E-46,14.951007470387,9.2649795743463892E-027,3.37592259E+03,6.24954092E+02,-2.95253576E+03,-2.91437434E+03
13,42.4285764243,31.7087143871,0.794102919537,41.373198849384,6.8834911763639E-27,5.5875032301585E-07,3.9000000000000026,88.284022500000006,-107.067631834,406.308163006,15.9705061518,117.756514932,0.12449571253674006,1.628E-11,2.192E-12,7.099657691525E-48,14.576862551114,8.6682607594206083E-027,3.97634318E+03,4.38230066E+02,-3.03519607E+03,-3.67664584E+03
13,42.4277900005,31.2406865939,0.755269611526,5688.4696625106,1.0530067889772E-26,6.0543467102425E-07,3.9000000000000026,88.481973699999998,-109.992610189,379.850373173,16.5160728241,113.488489516,7.6059701588241616E-002,1.461E-09,1.392E-09,9.5977852155937E-46,14.897738284119,1.3942131033839206E-026,-1.5816693E+03,6.25550735E+02,1.79088018E+03,3.08314494E+03
13,42.4277607048,31.82067671,0.800431580196,5276.0631795915,1.0559891053768E-26,5.7125198480499E-07,3.9000000000000026,88.482010099999997,-109.64228976,329.904684479,18.7239478069,114.120567516,7.5950555072122033E-002,1.441E-09,1.374E-09,9.4570426064219E-46,14.625796691639,1.3192746656975352E-026,-1.65810282E+03,6.69146541E+02,1.96349405E+03,3.07881885E+03
13,42.4275244827,31.1895485269,0.751860500839,16355.584203346,8.7659242857627E-27,6.0793894197599E-07,3.9000000000000026,88.468232099999994,-108.401789628,315.358497495,16.0538173537,115.050783013,8.3367354796932316E-002,8.029E-10,7.371E-10,5.658187256193E-46,14.923726929322,1.1658976999032157E-026,3.38213031E+03,5.73315185E+02,-2.88972127E+03,-2.84697634E+03
13,42.421159348,31.7331238685,0.795954817073,83.114469227437,6.9030453730683E-27,5.6500983621068E-07,3.9000000000000026,88.340981099999993,-106.772835187,469.613324142,14.3606206392,117.746475929,0.12487551559752645,1.381E-10,9.201E-11,1.219121241941E-46,14.608065773818,8.6726598357092640E-027,3.35902225E+03,4.47875747E+02,-2.92945746E+03,-2.92306517E+03
13,42.4207618519,31.4201518666,0.769619454603,27511.680479841,8.5673025059362E-27,5.9374643598937E-07,3.9000000000000026,88.457911499999994,-107.565661151,306.296217841,13.9052751993,115.455191783,8.4321047694739776E-002,7.458E-10,6.83E-10,5.3083861663564E-46,14.786605646321,1.1131868424967993E-026,3.47214294E+03,5.37769584E+02,-2.95970082E+03,-2.98626254E+03
13,42.4197993688,31.5548773188,0.779652523028,5947.019601806,1.0242546092802E-26,5.866014410557E-07,3.9000000000000026,88.484537700000004,-109.131925193,316.445931073,32.8281197224,114.585141396,7.7119670456462133E-002,1.295E-09,1.278E-09,8.8048259297405E-46,14.722814800399,1.3137321807184555E-026,2.58204323E+03,1.16919906E+03,-9.08734273E+02,-1.63223851E+03
13,42.4155407966,31.0638511221,0.743674196083,3064.9510228728,1.0158195977644E-26,6.1521447021557E-07,3.9000000000000026,88.454037400000004,-111.140721886,359.19659526,24.9343115505,113.437961289,7.7458853845121620E-002,8.291E-10,7.549E-10,5.4029525628631E-46,14.996286520353,1.3659470815509880E-026,3.4644323E+03,6.85598439E+02,-2.69846834E+03,-2.93092288E+03
13,42.4141040422,31.7175396385,0.79465005932,170.69595648582,6.9134063610678E-27,5.7025258716843E-07,3.9000000000000026,88.376542200000003,-106.522002273,376.887205387,14.5182326244,117.797320974,0.12177841868096878,2.67E-10,2.102E-10,2.5187928923996E-46,14.635967468584,8.6999381425627366E-027,3.33340588E+03,4.7391553E+02,-2.95357823E+03,-2.96909881E+03
13,42.4106594722,31.377091368,0.768457544627,90.416499657282,6.9069471867409E-27,5.8684207677487E-07,3.9000000000000026,88.347648500000005,-107.0170422,300.273214989,19.1650367061,117.745839455,0.11101472830800095,1.446E-10,9.851E-11,1.1485232386507E-46,14.746406277695,8.9880660747412645E-027,3.40222548E+03,5.08901677E+02,-2.98602246E+03,-2.95115923E+03
13,42.4057905854,31.5046009547,0.777578239796,594.36161980413,1.0684156161488E-26,5.8760269561819E-07,3.9000000000000026,88.427490500000005,-111.169296406,347.409794893,25.359700916,113.344578471,7.5519724659717624E-002,5.713E-10,4.97E-10,3.5361125750154E-46,14.738365400617,1.3740297264865937E-026,3.320333E+03,6.4255564E+02,-2.78325074E+03,-2.93672123E+03
13,42.4046723348,31.6380946033,0.788545535999,158.17614987556,1.2696422049535E-26,5.7648989561269E-07,3.9000000000000026,88.398368000000005,-112.279801782,452.107005021,19.497972277,111.95664223,6.9240893344766810E-002,3.626E-10,2.861E-10,1.9473430553315E-46,14.672277079395,1.6101063882696723E-026,-1.55100776E+03,5.08973325E+02,1.84308322E+03,3.19610032E+03
13,42.4038581527,31.1548963031,0.750315246786,3212.8103083529,1.1446954602895E-26,6.097064722625E-07,3.9000000000000026,88.453599499999996,-111.96947519,452.273294043,18.4534167837,112.163767322,7.2946749290235369E-002,1.326E-09,1.26E-09,8.3414138397201E-46,14.942652921562,1.5256193515896769E-026,3.40366234E+03,6.68171729E+02,-2.78901741E+03,-3.00748439E+03
13,42.4027682837,31.2277263551,0.756995295147,186.79165485008,6.9150140048478E-27,5.9957971993751E-07,3.9000000000000026,88.372959399999999,-108.143424917,344.37033944,22.6736114201,117.427895512,0.11660108072400387,3.019E-10,2.411E-10,2.7488562324508E-46,14.853197180099,9.1348176787611116E-027,3.94897572E+03,5.85552861E+02,-3.03665567E+03,-3.74496899E+03
13,42.3981102797,31.7486531558,0.798041045309,151.88828976252,1.2622674788753E-26,5.6965722198116E-07,3.9000000000000026,88.387511799999999,-112.974904086,416.150793623,26.0851839865,111.85636084,6.9445359918772570E-002,2.063E-10,1.476E-10,1.0526891963065E-46,14.630453096271,1.5817074651674352E-026,3.57834284E+03,5.79985206E+02,-2.79244395E+03,-2.96603538E+03
13,42.3978062894,31.0457674281,0.743933111305,279.69469224639,1.2167345301275E-26,6.1314213876258E-07,3.9000000000000026,88.405412499999997,-113.841040844,538.94122723,25.4564627513,111.604195517,7.0757624809620029E-002,4.101E-10,3.339E-10,2.290665551049E-46,14.98178605594,1.6355429159392048E-026,3.33538616E+03,6.04785969E+02,-2.7041823E+03,-2.9582158E+03
13,42.397737421,31.827210134,0.803643678341,16775.686744583,1.2333594986438E-26,5.6962834448901E-07,3.9000000000000026,88.437043399999993,-111.600022603,417.59801532,17.0552665517,112.047563092,7.0292123579274127E-002,8.933E-10,8.203E-10,5.3086927925323E-46,14.622517698801,1.5347093891037082E-026,3.42872816E+03,5.81155871E+02,-2.81681022E+03,-3.00549099E+03
13,42.3955217273,31.4220167912,0.770505292593,351.93505229937,9.4964214752783E-27,5.9125182134104E-07,3.9000000000000026,88.442745200000005,-108.05091998,336.89873643,12.6116656973,114.360224626,8.0022267042106535E-002,1.506E-09,1.466E-09,1.0539926724867E-45,14.764006001813,1.2324926988262207E-026,3.58486229E+03,6.50617913E+02,-2.85374828E+03,-2.98529895E+03
13,42.3940279362,31.290339847,0.762051865951,348.19772682409,1.0741701059283E-26,5.9885579829676E-07,3.9000000000000026,88.402847800000004,-111.371270151,369.194598093,23.9118957185,113.026900726,7.5306224802848584E-002,4.132E-10,3.436E-10,2.4857610466941E-46,14.842703181166,1.4095761114472386E-026,3.6665162E+03,6.0194226E+02,-2.69170613E+03,-2.92476386E+03
13,42.3927374809,31.299233144,0.76290330956,229.45826047071,1.2676369260843E-26,5.9744045712039E-07,3.9000000000000026,88.394737699999993,-114.298185066,539.717608232,29.2089904155,111.462744507,6.9314574861142758E-002,3.349E-10,2.632E-10,1.7965171102441E-46,14.829822155862,1.6615957883514374E-026,3.65280351E+03,6.36323987E+02,-2.70125391E+03,-2.98347915E+03
13,42.3826944004,31.1367926596,0.750459120879,37387.553688865,6.9184482047321E-27,6.0854164005452E-07,3.9000000000000026,88.406348300000005,-105.980481382,272.347354751,13.9079191857,117.472729288,9.3805221735382832E-002,7.801E-10,7.223E-10,6.2163688137904E-46,14.93679480597,9.2189541205503596E-027,3.45296104E+03,5.57996232E+02,-2.8964777E+03,-2.97193897E+03
13,42.3825679222,31.8539959916,0.806603135226,4421.5896563133,1.1212385261579E-26,5.671994242471E-07,3.9000000000000026,88.422916299999997,-109.989682459,367.911075692,15.0617107582,112.985169783,7.3702159472456175E-002,1.121E-09,1.057E-09,7.0929163923811E-46,14.609270868808,1.3900745945448048E-026,3.37693559E+03,5.95641555E+02,-2.87382661E+03,-2.99024072E+03
13,42.3782942748,31.4688692249,0.777119048542,137.88946888403,1.110892576949E-26,5.8454876370766E-07,3.9000000000000026,88.355571400000002,-111.83898965,361.208534308,29.6629598348,112.880185677,7.4013565071404316E-002,2.032E-10,1.456E-10,1.1059830057799E-46,14.730491615908,1.4295011543382153E-026,3.4584827E+03,6.19120454E+02,-2.66497415E+03,-2.89608027E+03
13,42.3772156173,31.9554444416,0.815915515291,7031.5862911677,6.9164619109319E-27,5.5881124058078E-07,3.9000000000000026,88.378675700000002,-107.035367204,500.51837095,15.3173614418,117.944266065,0.12749781087912779,7.436E-10,6.753E-10,7.9642878328527E-46,14.562688905159,8.4769339242986719E-027,3.60598403E+03,5.62603022E+02,-2.90253569E+03,-3.08287627E+03
13,42.3764029383,31.8760411303,0.810313812716,81.464579234305,1.1054458655652E-26,5.5722774834374E-07,3.9000000000000026,88.326474899999994,-110.283425037,331.630600191,23.8892829017,113.726434615,7.4140991330014921E-002,1.822E-10,1.24E-10,9.6596301137301E-47,14.560596179763,1.3642194520417074E-026,-1.59668536E+03,5.34816255E+02,1.69562508E+03,2.92764801E+03
13,42.375875829,31.6763048946,0.79380933312,212.93586667237,6.9153237551215E-27,5.7228043882639E-07,3.9000000000000026,88.340425699999997,-107.329206061,337.762251869,20.8524607763,117.920767072,0.12075020486460694,3.585E-10,2.949E-10,3.4370629449038E-46,14.65458221585,8.7115677110287690E-027,3.37653454E+03,5.71191687E+02,-2.95149161E+03,-2.97126595E+03
13,42.3734122537,31.1147075025,0.749694841166,1850.2757719049,1.057638228137E-26,6.101958163854E-07,3.9000000000000026,88.394605400000003,-110.786070783,400.558327506,17.490899979,112.856934596,7.5894315261750944E-002,6.969E-10,6.234E-10,4.4046459803433E-46,14.954304371339,1.4107583113310719E-026,3.42389665E+03,5.62088045E+02,-2.72984411E+03,-2.95616152E+03
13,42.36977694,31.0058510214,0.74178141029,14359.101127479,1.0755630205551E-26,6.1714841134957E-07,3.9000000000000026,88.419882099999995,-110.415165561,390.439724,30.0178462773,113.379873954,7.5256615381830955E-002,1.269E-09,1.259E-09,8.4458406245098E-46,15.019163520875,1.4499730050319842E-026,2.62508128E+03,1.18325225E+03,-8.88118861E+02,-1.70199124E+03
13,42.3683803204,31.8052488141,0.803311618039,73405.680461708,1.2688321868966E-26,5.7011850508388E-07,3.9000000000000026,88.404705000000007,-112.582834116,425.165524021,21.7288754276,111.768347416,6.9290500638687066E-002,1.128E-09,1.056E-09,6.6821268786381E-46,14.630697703397,1.5795018500965041E-026,3.37394292E+03,6.80762523E+02,-2.73712299E+03,-2.93623307E+03
13,42.3675891939,31.5999800171,0.78730218267,7243.0910043022,1.0803583848905E-26,5.8152851593669E-07,3.9000000000000026,88.394757799999994,-110.78590697,351.397261733,21.548310676,113.217360197,7.5098052753650266E-002,8.625E-10,7.908E-10,5.471240745106E-46,14.704950666894,1.3722283624651157E-026,3.5143243E+03,6.49390275E+02,-2.74997828E+03,-2.90647781E+03
13,42.3673701904,31.4260545603,0.773743818951,3329.4571550664,9.7275738609664E-27,5.9112017857784E-07,3.9000000000000026,88.385636099999999,-108.72141224,345.483163329,13.9092813176,113.953505652,7.9131989884111173E-002,6.507E-10,5.841E-10,4.2966662738792E-46,14.769179217821,1.2572086035083985E-026,3.51318717E+03,5.14562681E+02,-2.9025793E+03,-2.92671755E+03
